region,scene_id,date,method,quality_score,water_fraction_raw,water_fraction_temporal,raw_mask_path,temporal_mask_path,temporal_mask_shape,persistence_score,delta_score,severity_score,severity_bin
0234,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.46341705322265625,0.5431022644042969,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0234__S2_2019-03-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0234__S2_2019-03-17.npy,"(512, 512)",0.6160210503472222,0.0,0.4798666212293836,3
0234,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.542510986328125,0.4926490783691406,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0234__S2_2019-03-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0234__S2_2019-03-19.npy,"(512, 512)",0.6160210503472222,0.0,0.44959470960828996,2
0234,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.4817237854003906,0.4994697570800781,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0234__S2_2019-03-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0234__S2_2019-03-22.npy,"(512, 512)",0.6160210503472222,0.0,0.4536871168348524,3
0234,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.4971275329589844,0.5187454223632812,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0234__S2_2019-03-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0234__S2_2019-03-27.npy,"(512, 512)",0.6160210503472222,0.0,0.46525251600477424,3
0234,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.9477272033691406,0.7918701171875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0234__S2_2019-04-08.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0234__S2_2019-04-08.npy,"(512, 512)",0.6160210503472222,0.1758490668402778,0.6555046929253472,3
0234,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.4932861328125,0.9724502563476562,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0234__S2_2019-04-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0234__S2_2019-04-21.npy,"(512, 512)",0.6160210503472222,0.35642920600043404,0.7909397972954644,3
0234,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.9915122985839844,0.4923248291015625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0234__S2_2019-04-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0234__S2_2019-04-23.npy,"(512, 512)",0.6160210503472222,0.0,0.4494001600477431,2
0235,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.19256591796875,0.186126708984375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-03-09.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-03-09.npy,"(512, 512)",0.30414708455403644,0.0,0.1877127965291341,1
0235,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.18933486938476562,0.18613052368164062,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-03-12.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-03-12.npy,"(512, 512)",0.30414708455403644,0.0,0.18771508534749348,1
0235,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.1019439697265625,0.16987228393554688,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-03-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-03-17.npy,"(512, 512)",0.30414708455403644,0.0,0.17796014149983724,1
0235,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.16998672485351562,0.1550140380859375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-03-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-03-19.npy,"(512, 512)",0.30414708455403644,0.0,0.16904519399007162,1
0235,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.15510177612304688,0.15885543823242188,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-03-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-03-22.npy,"(512, 512)",0.30414708455403644,0.0,0.17135003407796223,1
0235,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.1542510986328125,0.1594390869140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-03-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-03-27.npy,"(512, 512)",0.30414708455403644,0.0,0.17170022328694662,1
0235,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.4185600280761719,0.34510040283203125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-04-08.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-04-08.npy,"(512, 512)",0.30414708455403644,0.04095331827799481,0.2892400105794271,2
0235,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.6124305725097656,0.7708282470703125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-04-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-04-21.npy,"(512, 512)",0.30414708455403644,0.46668116251627606,0.608535893758138,3
0235,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.7918815612792969,0.60595703125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0235__S2_2019-04-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0235__S2_2019-04-23.npy,"(512, 512)",0.30414708455403644,0.30180994669596356,0.4848824818929036,3
0236,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.3539237976074219,0.32317352294921875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-03-09.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-03-09.npy,"(512, 512)",0.4006665547688802,0.0,0.2940707524617513,2
0236,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.3279533386230469,0.323822021484375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-03-12.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-03-12.npy,"(512, 512)",0.4006665547688802,0.0,0.29445985158284504,2
0236,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.19690704345703125,0.2757148742675781,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-03-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-03-17.npy,"(512, 512)",0.4006665547688802,0.0,0.2655955632527669,2
0236,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.2757415771484375,0.246002197265625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-03-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-03-19.npy,"(512, 512)",0.4006665547688802,0.0,0.24776795705159504,1
0236,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.24853515625,0.25313568115234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-03-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-03-22.npy,"(512, 512)",0.4006665547688802,0.0,0.2520480473836263,2
0236,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.2575225830078125,0.2764396667480469,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-03-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-03-27.npy,"(512, 512)",0.4006665547688802,0.0,0.26603043874104815,2
0236,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.7253799438476562,0.5900535583496094,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-04-08.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-04-08.npy,"(512, 512)",0.4006665547688802,0.18938700358072919,0.482606824239095,3
0236,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.5327072143554688,0.7884674072265625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-04-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-04-21.npy,"(512, 512)",0.4006665547688802,0.3878008524576823,0.6314172108968099,3
0236,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.8175697326660156,0.5291900634765625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0236__S2_2019-04-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0236__S2_2019-04-23.npy,"(512, 512)",0.4006665547688802,0.1285235087076823,0.43695920308430986,2
0238,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.0172882080078125,0.01361846923828125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-03-09.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-03-09.npy,"(512, 512)",0.006616804334852431,0.007001664903428819,0.01087553236219618,0
0238,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.01409149169921875,0.014003753662109375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-03-12.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-03-12.npy,"(512, 512)",0.006616804334852431,0.007386949327256944,0.011164495680067275,0
0238,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.005252838134765625,0.00940704345703125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-03-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-03-17.npy,"(512, 512)",0.006616804334852431,0.002790239122178819,0.00771696302625868,0
0238,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.01042938232421875,0.005828857421875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-03-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-03-19.npy,"(512, 512)",0.006616804334852431,0.0,0.0051515155368381076,0
0238,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.004573822021484375,0.00481414794921875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-03-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-03-22.npy,"(512, 512)",0.006616804334852431,0.0,0.004542689853244358,0
0238,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.004669189453125,0.0040130615234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-03-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-03-27.npy,"(512, 512)",0.006616804334852431,0.0,0.004062037997775608,0
0238,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.002593994140625,0.002849578857421875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-04-08.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-04-08.npy,"(512, 512)",0.006616804334852431,0.0,0.003363948398166233,0
0238,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.003086090087890625,0.002613067626953125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-04-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-04-21.npy,"(512, 512)",0.006616804334852431,0.0,0.0032220416598849827,0
0238,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.0028839111328125,0.00240325927734375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0238__S2_2019-04-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0238__S2_2019-04-23.npy,"(512, 512)",0.006616804334852431,0.0,0.0030961566501193577,0
0240,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.04461669921875,0.0413818359375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-03-09.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-03-09.npy,"(512, 512)",0.031304253472222224,0.010077582465277776,0.03416680230034722,0
0240,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.041866302490234375,0.041713714599609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-03-12.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-03-12.npy,"(512, 512)",0.031304253472222224,0.010409461127387151,0.03441571129692925,0
0240,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.03482818603515625,0.0378570556640625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-03-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-03-17.npy,"(512, 512)",0.031304253472222224,0.006552802191840276,0.0315232170952691,0
0240,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.040187835693359375,0.03533172607421875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-03-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-03-19.npy,"(512, 512)",0.031304253472222224,0.004027472601996526,0.029629219902886285,0
0240,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.032909393310546875,0.034389495849609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-03-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-03-22.npy,"(512, 512)",0.031304253472222224,0.0030852423773871512,0.028922547234429254,0
0240,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.035129547119140625,0.03282928466796875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-03-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-03-27.npy,"(512, 512)",0.031304253472222224,0.0015250311957465262,0.02775238884819878,0
0240,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.030841827392578125,0.03012847900390625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-04-08.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-04-08.npy,"(512, 512)",0.031304253472222224,0.0,0.025903150770399307,0
0240,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.010402679443359375,0.018215179443359375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-04-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-04-21.npy,"(512, 512)",0.031304253472222224,0.0,0.01875517103407118,0
0240,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.01883697509765625,0.009891510009765625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0240__S2_2019-04-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0240__S2_2019-04-23.npy,"(512, 512)",0.031304253472222224,0.0,0.013760969373914932,0
0241,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.00213623046875,0.001926422119140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-09.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-03-09.npy,"(512, 512)",0.001491970486111111,0.000434451633029514,0.0015940136379665798,0
0241,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.002147674560546875,0.001979827880859375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-12.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-03-12.npy,"(512, 512)",0.001491970486111111,0.000487857394748264,0.0016340679592556423,0
0241,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.00131988525390625,0.001979827880859375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-03-17.npy,"(512, 512)",0.001491970486111111,0.000487857394748264,0.0016340679592556423,0
0241,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.0020599365234375,0.00153350830078125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-03-19.npy,"(512, 512)",0.001491970486111111,4.1537814670138985e-05,0.0012993282741970485,0
0241,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.001461029052734375,0.001583099365234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-03-22.npy,"(512, 512)",0.001491970486111111,9.112887912326399e-05,0.0013365215725368923,0
0241,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.001922607421875,0.00135040283203125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-03-27.npy,"(512, 512)",0.001491970486111111,0.0,0.0011832343207465279,0
0241,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.0013885498046875,0.001068115234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-04-08.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-04-08.npy,"(512, 512)",0.001491970486111111,0.0,0.0010138617621527778,0
0241,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.000995635986328125,0.001102447509765625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-04-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-04-21.npy,"(512, 512)",0.001491970486111111,0.0,0.0010344611273871529,0
0241,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.001194000244140625,0.000904083251953125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-04-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0241__S2_2019-04-23.npy,"(512, 512)",0.001491970486111111,0.0,0.0009154425726996527,0
0243,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.01056671142578125,0.008380889892578125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0243__S2_2019-03-09.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0243__S2_2019-03-09.npy,"(512, 512)",0.008398691813151041,0.0,0.007128206888834636,0
0243,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.009052276611328125,0.00867462158203125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0243__S2_2019-03-12.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0243__S2_2019-03-12.npy,"(512, 512)",0.008398691813151041,0.0002759297688802089,0.007345835367838541,0
0243,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.0070343017578125,0.00823974609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0243__S2_2019-03-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0243__S2_2019-03-17.npy,"(512, 512)",0.008398691813151041,0.0,0.00704352060953776,0
0243,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.008365631103515625,0.00742340087890625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0243__S2_2019-03-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0243__S2_2019-03-19.npy,"(512, 512)",0.008398691813151041,0.0,0.0065537134806315095,0
0243,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.0070343017578125,0.00788116455078125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0243__S2_2019-03-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0243__S2_2019-03-22.npy,"(512, 512)",0.008398691813151041,0.0,0.0068283716837565095,0
