region,scene_id,date,method,quality_score,water_fraction_raw,water_fraction_temporal,raw_mask_path,temporal_mask_path,temporal_mask_shape
0177,S2_2019-04-24,2019-04-24,S1_ADAPTIVE,,0.7419069047953875,7.62939453125e-05,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0177__S2_2019-04-24.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0177__S2_2019-04-24.npy,"(512, 512)"
0177,S2_2019-04-27,2019-04-27,S2_NDWI_mNDWI,1.0,7.62939453125e-05,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0177__S2_2019-04-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0177__S2_2019-04-27.npy,"(512, 512)"
0178,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0178__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0178__S2_2019-02-01.npy,"(512, 512)"
0178,S2_2019-02-11,2019-02-11,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0178__S2_2019-02-11.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0178__S2_2019-02-11.npy,"(512, 512)"
0178,S2_2019-02-21,2019-02-21,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0178__S2_2019-02-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0178__S2_2019-02-21.npy,"(512, 512)"
0178,S2_2019-03-03,2019-03-03,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0178__S2_2019-03-03.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0178__S2_2019-03-03.npy,"(512, 512)"
0178,S2_2019-03-28,2019-03-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0178__S2_2019-03-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0178__S2_2019-03-28.npy,"(512, 512)"
0178,S2_2019-04-24,2019-04-24,S1_ADAPTIVE,,0.7230242841100505,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0178__S2_2019-04-24.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0178__S2_2019-04-24.npy,"(512, 512)"
0178,S2_2019-04-27,2019-04-27,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0178__S2_2019-04-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0178__S2_2019-04-27.npy,"(512, 512)"
0181,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,1.52587890625e-05,1.52587890625e-05,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0181__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0181__S2_2019-02-01.npy,"(512, 512)"
0181,S2_2019-02-11,2019-02-11,S2_NDWI_mNDWI,1.0,6.4849853515625e-05,6.4849853515625e-05,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0181__S2_2019-02-11.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0181__S2_2019-02-11.npy,"(512, 512)"
0181,S2_2019-02-21,2019-02-21,S2_NDWI_mNDWI,1.0,0.000133514404296875,0.0001220703125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0181__S2_2019-02-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0181__S2_2019-02-21.npy,"(512, 512)"
0181,S2_2019-03-03,2019-03-03,S2_NDWI_mNDWI,1.0,0.000125885009765625,0.0001373291015625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0181__S2_2019-03-03.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0181__S2_2019-03-03.npy,"(512, 512)"
0181,S2_2019-03-28,2019-03-28,S2_NDWI_mNDWI,1.0,0.00058746337890625,0.000514984130859375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0181__S2_2019-03-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0181__S2_2019-03-28.npy,"(512, 512)"
0181,S2_2019-04-27,2019-04-27,S2_NDWI_mNDWI,1.0,0.000514984130859375,0.000514984130859375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0181__S2_2019-04-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0181__S2_2019-04-27.npy,"(512, 512)"
0182,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.000213623046875,0.000179290771484375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0182__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0182__S2_2019-02-01.npy,"(512, 512)"
0182,S2_2019-02-11,2019-02-11,S2_NDWI_mNDWI,1.0,0.00018310546875,0.000217437744140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0182__S2_2019-02-11.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0182__S2_2019-02-11.npy,"(512, 512)"
0182,S2_2019-02-21,2019-02-21,S2_NDWI_mNDWI,1.0,0.00029754638671875,0.00029754638671875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0182__S2_2019-02-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0182__S2_2019-02-21.npy,"(512, 512)"
0182,S2_2019-03-03,2019-03-03,S2_NDWI_mNDWI,1.0,0.0004119873046875,0.0004119873046875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0182__S2_2019-03-03.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0182__S2_2019-03-03.npy,"(512, 512)"
0182,S2_2019-03-28,2019-03-28,S2_NDWI_mNDWI,1.0,0.00083160400390625,0.000728607177734375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0182__S2_2019-03-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0182__S2_2019-03-28.npy,"(512, 512)"
0182,S2_2019-04-27,2019-04-27,S2_NDWI_mNDWI,1.0,0.000751495361328125,0.000728607177734375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0182__S2_2019-04-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0182__S2_2019-04-27.npy,"(512, 512)"
0184,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,7.2479248046875e-05,4.9591064453125e-05,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0184__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0184__S2_2019-02-01.npy,"(512, 512)"
0184,S2_2019-02-11,2019-02-11,S2_NDWI_mNDWI,1.0,4.9591064453125e-05,7.2479248046875e-05,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0184__S2_2019-02-11.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0184__S2_2019-02-11.npy,"(512, 512)"
0184,S2_2019-02-21,2019-02-21,S2_NDWI_mNDWI,1.0,0.0002288818359375,0.000217437744140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0184__S2_2019-02-21.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0184__S2_2019-02-21.npy,"(512, 512)"
0184,S2_2019-03-03,2019-03-03,S2_NDWI_mNDWI,1.0,0.000217437744140625,0.0002288818359375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0184__S2_2019-03-03.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0184__S2_2019-03-03.npy,"(512, 512)"
0184,S2_2019-03-28,2019-03-28,S2_NDWI_mNDWI,1.0,0.000453948974609375,0.000324249267578125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0184__S2_2019-03-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0184__S2_2019-03-28.npy,"(512, 512)"
0184,S2_2019-04-27,2019-04-27,S2_NDWI_mNDWI,1.0,0.000324249267578125,0.000324249267578125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0184__S2_2019-04-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0184__S2_2019-04-27.npy,"(512, 512)"
0186,S2_2019-02-13,2019-02-13,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-02-13.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-02-13.npy,"(512, 512)"
0186,S2_2019-02-23,2019-02-23,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-02-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-02-23.npy,"(512, 512)"
0186,S2_2019-02-28,2019-02-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-02-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-02-28.npy,"(512, 512)"
0186,S2_2019-03-10,2019-03-10,S1_ADAPTIVE,,0.8483553703782436,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-03-10.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-03-10.npy,"(512, 512)"
0186,S2_2019-03-25,2019-03-25,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-03-25.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-03-25.npy,"(512, 512)"
0186,S2_2019-04-04,2019-04-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-04-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-04-04.npy,"(512, 512)"
0186,S2_2019-04-14,2019-04-14,S1_ADAPTIVE,,0.8483553703782436,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-04-14.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-04-14.npy,"(512, 512)"
0186,S2_2019-04-19,2019-04-19,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-04-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-04-19.npy,"(512, 512)"
0186,S2_2019-04-24,2019-04-24,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0186__S2_2019-04-24.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0186__S2_2019-04-24.npy,"(512, 512)"
0187,S2_2019-02-13,2019-02-13,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-02-13.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-02-13.npy,"(512, 512)"
0187,S2_2019-02-23,2019-02-23,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-02-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-02-23.npy,"(512, 512)"
0187,S2_2019-02-28,2019-02-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-02-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-02-28.npy,"(512, 512)"
0187,S2_2019-03-10,2019-03-10,S1_ADAPTIVE,,0.8788049805491666,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-03-10.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-03-10.npy,"(512, 512)"
0187,S2_2019-03-25,2019-03-25,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-03-25.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-03-25.npy,"(512, 512)"
0187,S2_2019-04-04,2019-04-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-04-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-04-04.npy,"(512, 512)"
0187,S2_2019-04-14,2019-04-14,S1_ADAPTIVE,,0.8788049805491666,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-04-14.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-04-14.npy,"(512, 512)"
0187,S2_2019-04-19,2019-04-19,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-04-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-04-19.npy,"(512, 512)"
0187,S2_2019-04-24,2019-04-24,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0187__S2_2019-04-24.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0187__S2_2019-04-24.npy,"(512, 512)"
0188,S2_2019-02-13,2019-02-13,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-02-13.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-02-13.npy,"(512, 512)"
0188,S2_2019-02-23,2019-02-23,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-02-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-02-23.npy,"(512, 512)"
0188,S2_2019-02-28,2019-02-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-02-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-02-28.npy,"(512, 512)"
0188,S2_2019-03-10,2019-03-10,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-03-10.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-03-10.npy,"(512, 512)"
0188,S2_2019-03-25,2019-03-25,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-03-25.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-03-25.npy,"(512, 512)"
0188,S2_2019-04-04,2019-04-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-04-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-04-04.npy,"(512, 512)"
0188,S2_2019-04-14,2019-04-14,S2_NDWI_mNDWI,1.0,0.000751495361328125,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-04-14.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-04-14.npy,"(512, 512)"
0188,S2_2019-04-19,2019-04-19,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-04-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-04-19.npy,"(512, 512)"
0188,S2_2019-04-24,2019-04-24,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0188__S2_2019-04-24.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0188__S2_2019-04-24.npy,"(512, 512)"
0191,S2_2019-02-13,2019-02-13,S1_ADAPTIVE,,0.8160579907316866,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-02-13.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-02-13.npy,"(512, 512)"
0191,S2_2019-02-23,2019-02-23,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-02-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-02-23.npy,"(512, 512)"
0191,S2_2019-02-28,2019-02-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-02-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-02-28.npy,"(512, 512)"
0191,S2_2019-03-10,2019-03-10,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-03-10.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-03-10.npy,"(512, 512)"
0191,S2_2019-03-25,2019-03-25,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-03-25.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-03-25.npy,"(512, 512)"
0191,S2_2019-04-04,2019-04-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-04-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-04-04.npy,"(512, 512)"
0191,S2_2019-04-14,2019-04-14,S2_NDWI_mNDWI,1.0,0.006313323974609375,0.006313323974609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-04-14.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-04-14.npy,"(512, 512)"
0191,S2_2019-04-19,2019-04-19,S1_ADAPTIVE,,0.8160579907316866,0.006313323974609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-04-19.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-04-19.npy,"(512, 512)"
0191,S2_2019-04-24,2019-04-24,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0191__S2_2019-04-24.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0191__S2_2019-04-24.npy,"(512, 512)"
0192,S2_2019-02-13,2019-02-13,S1_ADAPTIVE,,0.7771707552116548,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0192__S2_2019-02-13.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0192__S2_2019-02-13.npy,"(512, 512)"
0192,S2_2019-02-23,2019-02-23,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0192__S2_2019-02-23.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0192__S2_2019-02-23.npy,"(512, 512)"
0192,S2_2019-02-28,2019-02-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0192__S2_2019-02-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0192__S2_2019-02-28.npy,"(512, 512)"
