region,scene_id,date,severity_bin,severity_score,water_fraction_temporal,temporal_mask_path,s2_b02,s2_b03,s2_b04,s2_b08,s2_b11,s1_vv,s1_vh,s1_vv_gap_days,s1_vh_gap_days
0243,S2_2019-03-17,2019-03-17,0,0.00704352060953776,0.00823974609375,proxy_outputs/masks_temporal/0243__S2_2019-03-17.npy,SEN12FLOOD/0243/S2_2019-03-17_B02.tif,SEN12FLOOD/0243/S2_2019-03-17_B03.tif,SEN12FLOOD/0243/S2_2019-03-17_B04.tif,SEN12FLOOD/0243/S2_2019-03-17_B08.tif,SEN12FLOOD/0243/S2_2019-03-17_B11.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,3,3
0243,S2_2019-03-19,2019-03-19,0,0.0065537134806315095,0.00742340087890625,proxy_outputs/masks_temporal/0243__S2_2019-03-19.npy,SEN12FLOOD/0243/S2_2019-03-19_B02.tif,SEN12FLOOD/0243/S2_2019-03-19_B03.tif,SEN12FLOOD/0243/S2_2019-03-19_B04.tif,SEN12FLOOD/0243/S2_2019-03-19_B08.tif,SEN12FLOOD/0243/S2_2019-03-19_B11.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,1,1
0243,S2_2019-03-22,2019-03-22,0,0.0068283716837565095,0.00788116455078125,proxy_outputs/masks_temporal/0243__S2_2019-03-22.npy,SEN12FLOOD/0243/S2_2019-03-22_B02.tif,SEN12FLOOD/0243/S2_2019-03-22_B03.tif,SEN12FLOOD/0243/S2_2019-03-22_B04.tif,SEN12FLOOD/0243/S2_2019-03-22_B08.tif,SEN12FLOOD/0243/S2_2019-03-22_B11.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,2,2
0243,S2_2019-03-27,2019-03-27,0,0.009056727091471355,0.010955810546875,proxy_outputs/masks_temporal/0243__S2_2019-03-27.npy,SEN12FLOOD/0243/S2_2019-03-27_B02.tif,SEN12FLOOD/0243/S2_2019-03-27_B03.tif,SEN12FLOOD/0243/S2_2019-03-27_B04.tif,SEN12FLOOD/0243/S2_2019-03-27_B08.tif,SEN12FLOOD/0243/S2_2019-03-27_B11.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95_corrected_VV.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95_corrected_VH.tif,2,2
0243,S2_2019-04-08,2019-04-08,0,0.008750597635904947,0.010547637939453125,proxy_outputs/masks_temporal/0243__S2_2019-04-08.npy,SEN12FLOOD/0243/S2_2019-04-08_B02.tif,SEN12FLOOD/0243/S2_2019-04-08_B03.tif,SEN12FLOOD/0243/S2_2019-04-08_B04.tif,SEN12FLOOD/0243/S2_2019-04-08_B08.tif,SEN12FLOOD/0243/S2_2019-04-08_B11.tif,SEN12FLOOD/0243/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VV.tif,SEN12FLOOD/0243/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VH.tif,0,0
0243,S2_2019-04-21,2019-04-21,0,0.0069084803263346345,0.008014678955078125,proxy_outputs/masks_temporal/0243__S2_2019-04-21.npy,SEN12FLOOD/0243/S2_2019-04-21_B02.tif,SEN12FLOOD/0243/S2_2019-04-21_B03.tif,SEN12FLOOD/0243/S2_2019-04-21_B04.tif,SEN12FLOOD/0243/S2_2019-04-21_B08.tif,SEN12FLOOD/0243/S2_2019-04-21_B11.tif,SEN12FLOOD/0243/S1B_IW_GRDH_1SDV_20190420T024612_20190420T024632_015884_01DD6F_E249_corrected_VV.tif,SEN12FLOOD/0243/S1B_IW_GRDH_1SDV_20190420T024612_20190420T024632_015884_01DD6F_E249_corrected_VH.tif,1,1
0243,S2_2019-04-23,2019-04-23,0,0.00538183848063151,0.00547027587890625,proxy_outputs/masks_temporal/0243__S2_2019-04-23.npy,SEN12FLOOD/0243/S2_2019-04-23_B02.tif,SEN12FLOOD/0243/S2_2019-04-23_B03.tif,SEN12FLOOD/0243/S2_2019-04-23_B04.tif,SEN12FLOOD/0243/S2_2019-04-23_B08.tif,SEN12FLOOD/0243/S2_2019-04-23_B11.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190425T144245_20190425T144310_026948_030847_37DA_corrected_VV.tif,SEN12FLOOD/0243/S1A_IW_GRDH_1SDV_20190425T144245_20190425T144310_026948_030847_37DA_corrected_VH.tif,2,2
0244,S2_2019-03-09,2019-03-09,0,0.002730560302734375,0.00262451171875,proxy_outputs/masks_temporal/0244__S2_2019-03-09.npy,SEN12FLOOD/0244/S2_2019-03-09_B02.tif,SEN12FLOOD/0244/S2_2019-03-09_B03.tif,SEN12FLOOD/0244/S2_2019-03-09_B04.tif,SEN12FLOOD/0244/S2_2019-03-09_B08.tif,SEN12FLOOD/0244/S2_2019-03-09_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190309T024654_20190309T024719_026255_02EEED_7A7A_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759_corrected_VH.tif,0,0
0244,S2_2019-03-12,2019-03-12,0,0.002812957763671875,0.0027618408203125,proxy_outputs/masks_temporal/0244__S2_2019-03-12.npy,SEN12FLOOD/0244/S2_2019-03-12_B02.tif,SEN12FLOOD/0244/S2_2019-03-12_B03.tif,SEN12FLOOD/0244/S2_2019-03-12_B04.tif,SEN12FLOOD/0244/S2_2019-03-12_B08.tif,SEN12FLOOD/0244/S2_2019-03-12_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VH.tif,1,1
0244,S2_2019-03-17,2019-03-17,0,0.002533721923828125,0.00229644775390625,proxy_outputs/masks_temporal/0244__S2_2019-03-17.npy,SEN12FLOOD/0244/S2_2019-03-17_B02.tif,SEN12FLOOD/0244/S2_2019-03-17_B03.tif,SEN12FLOOD/0244/S2_2019-03-17_B04.tif,SEN12FLOOD/0244/S2_2019-03-17_B08.tif,SEN12FLOOD/0244/S2_2019-03-17_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190316T023837_20190316T023902_026357_02F2AE_BAB8_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190316T023837_20190316T023902_026357_02F2AE_BAB8_corrected_VH.tif,1,1
0244,S2_2019-03-19,2019-03-19,0,0.0023529052734375,0.001995086669921875,proxy_outputs/masks_temporal/0244__S2_2019-03-19.npy,SEN12FLOOD/0244/S2_2019-03-19_B02.tif,SEN12FLOOD/0244/S2_2019-03-19_B03.tif,SEN12FLOOD/0244/S2_2019-03-19_B04.tif,SEN12FLOOD/0244/S2_2019-03-19_B08.tif,SEN12FLOOD/0244/S2_2019-03-19_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,1,1
0244,S2_2019-03-22,2019-03-22,0,0.0022796630859374997,0.001873016357421875,proxy_outputs/masks_temporal/0244__S2_2019-03-22.npy,SEN12FLOOD/0244/S2_2019-03-22_B02.tif,SEN12FLOOD/0244/S2_2019-03-22_B03.tif,SEN12FLOOD/0244/S2_2019-03-22_B04.tif,SEN12FLOOD/0244/S2_2019-03-22_B08.tif,SEN12FLOOD/0244/S2_2019-03-22_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,2,2
0244,S2_2019-03-27,2019-03-27,0,0.010206985473632812,0.01299285888671875,proxy_outputs/masks_temporal/0244__S2_2019-03-27.npy,SEN12FLOOD/0244/S2_2019-03-27_B02.tif,SEN12FLOOD/0244/S2_2019-03-27_B03.tif,SEN12FLOOD/0244/S2_2019-03-27_B04.tif,SEN12FLOOD/0244/S2_2019-03-27_B08.tif,SEN12FLOOD/0244/S2_2019-03-27_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190328T023837_20190328T023902_026532_02F91C_018B_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190328T023837_20190328T023902_026532_02F91C_018B_corrected_VH.tif,1,1
0244,S2_2019-04-08,2019-04-08,0,0.010301399230957032,0.013118743896484375,proxy_outputs/masks_temporal/0244__S2_2019-04-08.npy,SEN12FLOOD/0244/S2_2019-04-08_B02.tif,SEN12FLOOD/0244/S2_2019-04-08_B03.tif,SEN12FLOOD/0244/S2_2019-04-08_B04.tif,SEN12FLOOD/0244/S2_2019-04-08_B08.tif,SEN12FLOOD/0244/S2_2019-04-08_B11.tif,SEN12FLOOD/0244/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VV.tif,SEN12FLOOD/0244/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VH.tif,0,0
0244,S2_2019-04-21,2019-04-21,0,0.002877044677734375,0.00286865234375,proxy_outputs/masks_temporal/0244__S2_2019-04-21.npy,SEN12FLOOD/0244/S2_2019-04-21_B02.tif,SEN12FLOOD/0244/S2_2019-04-21_B03.tif,SEN12FLOOD/0244/S2_2019-04-21_B04.tif,SEN12FLOOD/0244/S2_2019-04-21_B08.tif,SEN12FLOOD/0244/S2_2019-04-21_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VH.tif,0,0
0244,S2_2019-04-23,2019-04-23,0,0.0018035888671874998,0.001079559326171875,proxy_outputs/masks_temporal/0244__S2_2019-04-23.npy,SEN12FLOOD/0244/S2_2019-04-23_B02.tif,SEN12FLOOD/0244/S2_2019-04-23_B03.tif,SEN12FLOOD/0244/S2_2019-04-23_B04.tif,SEN12FLOOD/0244/S2_2019-04-23_B08.tif,SEN12FLOOD/0244/S2_2019-04-23_B11.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VV.tif,SEN12FLOOD/0244/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VH.tif,2,2
0245,S2_2019-03-09,2019-03-09,0,0.04478528764512804,0.04856109619140625,proxy_outputs/masks_temporal/0245__S2_2019-03-09.npy,SEN12FLOOD/0245/S2_2019-03-09_B02.tif,SEN12FLOOD/0245/S2_2019-03-09_B03.tif,SEN12FLOOD/0245/S2_2019-03-09_B04.tif,SEN12FLOOD/0245/S2_2019-03-09_B08.tif,SEN12FLOOD/0245/S2_2019-03-09_B11.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190309T024654_20190309T024719_026255_02EEED_7A7A_corrected_VV.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190309T024654_20190309T024719_026255_02EEED_7A7A_corrected_VH.tif,0,0
0245,S2_2019-03-12,2019-03-12,0,0.04655683305528428,0.051513671875,proxy_outputs/masks_temporal/0245__S2_2019-03-12.npy,SEN12FLOOD/0245/S2_2019-03-12_B02.tif,SEN12FLOOD/0245/S2_2019-03-12_B03.tif,SEN12FLOOD/0245/S2_2019-03-12_B04.tif,SEN12FLOOD/0245/S2_2019-03-12_B08.tif,SEN12FLOOD/0245/S2_2019-03-12_B11.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VV.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VH.tif,1,1
0245,S2_2019-03-17,2019-03-17,0,0.04590680864122179,0.0504302978515625,proxy_outputs/masks_temporal/0245__S2_2019-03-17.npy,SEN12FLOOD/0245/S2_2019-03-17_B02.tif,SEN12FLOOD/0245/S2_2019-03-17_B03.tif,SEN12FLOOD/0245/S2_2019-03-17_B04.tif,SEN12FLOOD/0245/S2_2019-03-17_B08.tif,SEN12FLOOD/0245/S2_2019-03-17_B11.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,3,3
0245,S2_2019-03-19,2019-03-19,0,0.04867856767442491,0.055049896240234375,proxy_outputs/masks_temporal/0245__S2_2019-03-19.npy,SEN12FLOOD/0245/S2_2019-03-19_B02.tif,SEN12FLOOD/0245/S2_2019-03-19_B03.tif,SEN12FLOOD/0245/S2_2019-03-19_B04.tif,SEN12FLOOD/0245/S2_2019-03-19_B08.tif,SEN12FLOOD/0245/S2_2019-03-19_B11.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,1,1
0245,S2_2019-03-22,2019-03-22,0,0.052352121141221786,0.0611724853515625,proxy_outputs/masks_temporal/0245__S2_2019-03-22.npy,SEN12FLOOD/0245/S2_2019-03-22_B02.tif,SEN12FLOOD/0245/S2_2019-03-22_B03.tif,SEN12FLOOD/0245/S2_2019-03-22_B04.tif,SEN12FLOOD/0245/S2_2019-03-22_B08.tif,SEN12FLOOD/0245/S2_2019-03-22_B11.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,2,2
0245,S2_2019-03-27,2019-03-27,0,0.07187415228949652,0.08748626708984375,proxy_outputs/masks_temporal/0245__S2_2019-03-27.npy,SEN12FLOOD/0245/S2_2019-03-27_B02.tif,SEN12FLOOD/0245/S2_2019-03-27_B03.tif,SEN12FLOOD/0245/S2_2019-03-27_B04.tif,SEN12FLOOD/0245/S2_2019-03-27_B08.tif,SEN12FLOOD/0245/S2_2019-03-27_B11.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95_corrected_VV.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95_corrected_VH.tif,2,2
0245,S2_2019-04-08,2019-04-08,0,0.07328177558051215,0.08936309814453125,proxy_outputs/masks_temporal/0245__S2_2019-04-08.npy,SEN12FLOOD/0245/S2_2019-04-08_B02.tif,SEN12FLOOD/0245/S2_2019-04-08_B03.tif,SEN12FLOOD/0245/S2_2019-04-08_B04.tif,SEN12FLOOD/0245/S2_2019-04-08_B08.tif,SEN12FLOOD/0245/S2_2019-04-08_B11.tif,SEN12FLOOD/0245/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VV.tif,SEN12FLOOD/0245/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VH.tif,0,0
0245,S2_2019-04-21,2019-04-21,0,0.05626441107855903,0.06667327880859375,proxy_outputs/masks_temporal/0245__S2_2019-04-21.npy,SEN12FLOOD/0245/S2_2019-04-21_B02.tif,SEN12FLOOD/0245/S2_2019-04-21_B03.tif,SEN12FLOOD/0245/S2_2019-04-21_B04.tif,SEN12FLOOD/0245/S2_2019-04-21_B08.tif,SEN12FLOOD/0245/S2_2019-04-21_B11.tif,SEN12FLOOD/0245/S1B_IW_GRDH_1SDV_20190420T024612_20190420T024632_015884_01DD6F_E249_corrected_VV.tif,SEN12FLOOD/0245/S1B_IW_GRDH_1SDV_20190420T024612_20190420T024632_015884_01DD6F_E249_corrected_VH.tif,1,1
0245,S2_2019-04-23,2019-04-23,0,0.04750898149278429,0.0531005859375,proxy_outputs/masks_temporal/0245__S2_2019-04-23.npy,SEN12FLOOD/0245/S2_2019-04-23_B02.tif,SEN12FLOOD/0245/S2_2019-04-23_B03.tif,SEN12FLOOD/0245/S2_2019-04-23_B04.tif,SEN12FLOOD/0245/S2_2019-04-23_B08.tif,SEN12FLOOD/0245/S2_2019-04-23_B11.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190425T144245_20190425T144310_026948_030847_37DA_corrected_VV.tif,SEN12FLOOD/0245/S1A_IW_GRDH_1SDV_20190425T144245_20190425T144310_026948_030847_37DA_corrected_VH.tif,2,2
0246,S2_2019-03-09,2019-03-09,0,0.012270906236436632,0.014739990234375,proxy_outputs/masks_temporal/0246__S2_2019-03-09.npy,SEN12FLOOD/0246/S2_2019-03-09_B02.tif,SEN12FLOOD/0246/S2_2019-03-09_B03.tif,SEN12FLOOD/0246/S2_2019-03-09_B04.tif,SEN12FLOOD/0246/S2_2019-03-09_B08.tif,SEN12FLOOD/0246/S2_2019-03-09_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190309T024654_20190309T024719_026255_02EEED_7A7A_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759_corrected_VH.tif,0,0
0246,S2_2019-03-12,2019-03-12,0,0.012628534105088976,0.015216827392578125,proxy_outputs/masks_temporal/0246__S2_2019-03-12.npy,SEN12FLOOD/0246/S2_2019-03-12_B02.tif,SEN12FLOOD/0246/S2_2019-03-12_B03.tif,SEN12FLOOD/0246/S2_2019-03-12_B04.tif,SEN12FLOOD/0246/S2_2019-03-12_B08.tif,SEN12FLOOD/0246/S2_2019-03-12_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VH.tif,1,1
0246,S2_2019-03-17,2019-03-17,0,0.00935463375515408,0.010524749755859375,proxy_outputs/masks_temporal/0246__S2_2019-03-17.npy,SEN12FLOOD/0246/S2_2019-03-17_B02.tif,SEN12FLOOD/0246/S2_2019-03-17_B03.tif,SEN12FLOOD/0246/S2_2019-03-17_B04.tif,SEN12FLOOD/0246/S2_2019-03-17_B08.tif,SEN12FLOOD/0246/S2_2019-03-17_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190316T023837_20190316T023902_026357_02F2AE_BAB8_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190316T023837_20190316T023902_026357_02F2AE_BAB8_corrected_VH.tif,1,1
0246,S2_2019-03-19,2019-03-19,0,0.006889576382107205,0.00641632080078125,proxy_outputs/masks_temporal/0246__S2_2019-03-19.npy,SEN12FLOOD/0246/S2_2019-03-19_B02.tif,SEN12FLOOD/0246/S2_2019-03-19_B03.tif,SEN12FLOOD/0246/S2_2019-03-19_B04.tif,SEN12FLOOD/0246/S2_2019-03-19_B08.tif,SEN12FLOOD/0246/S2_2019-03-19_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,1,1
0246,S2_2019-03-22,2019-03-22,0,0.00821937984890408,0.008632659912109375,proxy_outputs/masks_temporal/0246__S2_2019-03-22.npy,SEN12FLOOD/0246/S2_2019-03-22_B02.tif,SEN12FLOOD/0246/S2_2019-03-22_B03.tif,SEN12FLOOD/0246/S2_2019-03-22_B04.tif,SEN12FLOOD/0246/S2_2019-03-22_B08.tif,SEN12FLOOD/0246/S2_2019-03-22_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,2,2
0246,S2_2019-03-27,2019-03-27,0,0.015812852647569445,0.01946258544921875,proxy_outputs/masks_temporal/0246__S2_2019-03-27.npy,SEN12FLOOD/0246/S2_2019-03-27_B02.tif,SEN12FLOOD/0246/S2_2019-03-27_B03.tif,SEN12FLOOD/0246/S2_2019-03-27_B04.tif,SEN12FLOOD/0246/S2_2019-03-27_B08.tif,SEN12FLOOD/0246/S2_2019-03-27_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190328T023837_20190328T023902_026532_02F91C_018B_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190328T023837_20190328T023902_026532_02F91C_018B_corrected_VH.tif,1,1
0246,S2_2019-04-08,2019-04-08,0,0.016030290391710066,0.01975250244140625,proxy_outputs/masks_temporal/0246__S2_2019-04-08.npy,SEN12FLOOD/0246/S2_2019-04-08_B02.tif,SEN12FLOOD/0246/S2_2019-04-08_B03.tif,SEN12FLOOD/0246/S2_2019-04-08_B04.tif,SEN12FLOOD/0246/S2_2019-04-08_B08.tif,SEN12FLOOD/0246/S2_2019-04-08_B11.tif,SEN12FLOOD/0246/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VV.tif,SEN12FLOOD/0246/S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VH.tif,0,0
0246,S2_2019-04-21,2019-04-21,0,0.00898842281765408,0.009914398193359375,proxy_outputs/masks_temporal/0246__S2_2019-04-21.npy,SEN12FLOOD/0246/S2_2019-04-21_B02.tif,SEN12FLOOD/0246/S2_2019-04-21_B03.tif,SEN12FLOOD/0246/S2_2019-04-21_B04.tif,SEN12FLOOD/0246/S2_2019-04-21_B08.tif,SEN12FLOOD/0246/S2_2019-04-21_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VH.tif,0,0
0246,S2_2019-04-23,2019-04-23,0,0.00590309566921658,0.004772186279296875,proxy_outputs/masks_temporal/0246__S2_2019-04-23.npy,SEN12FLOOD/0246/S2_2019-04-23_B02.tif,SEN12FLOOD/0246/S2_2019-04-23_B03.tif,SEN12FLOOD/0246/S2_2019-04-23_B04.tif,SEN12FLOOD/0246/S2_2019-04-23_B08.tif,SEN12FLOOD/0246/S2_2019-04-23_B11.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VV.tif,SEN12FLOOD/0246/S1A_IW_GRDH_1SDV_20190421T023838_20190421T023903_026882_0305D8_B307_corrected_VH.tif,2,2
0247,S2_2019-03-09,2019-03-09,0,0.08800792694091797,0.10023117065429688,proxy_outputs/masks_temporal/0247__S2_2019-03-09.npy,SEN12FLOOD/0247/S2_2019-03-09_B02.tif,SEN12FLOOD/0247/S2_2019-03-09_B03.tif,SEN12FLOOD/0247/S2_2019-03-09_B04.tif,SEN12FLOOD/0247/S2_2019-03-09_B08.tif,SEN12FLOOD/0247/S2_2019-03-09_B11.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190309T024654_20190309T024719_026255_02EEED_7A7A_corrected_VV.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190309T024654_20190309T024719_026255_02EEED_7A7A_corrected_VH.tif,0,0
0247,S2_2019-03-12,2019-03-12,0,0.08870143890380859,0.10138702392578125,proxy_outputs/masks_temporal/0247__S2_2019-03-12.npy,SEN12FLOOD/0247/S2_2019-03-12_B02.tif,SEN12FLOOD/0247/S2_2019-03-12_B03.tif,SEN12FLOOD/0247/S2_2019-03-12_B04.tif,SEN12FLOOD/0247/S2_2019-03-12_B08.tif,SEN12FLOOD/0247/S2_2019-03-12_B11.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VV.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VH.tif,1,1
0247,S2_2019-03-17,2019-03-17,0,0.07925548553466796,0.08564376831054688,proxy_outputs/masks_temporal/0247__S2_2019-03-17.npy,SEN12FLOOD/0247/S2_2019-03-17_B02.tif,SEN12FLOOD/0247/S2_2019-03-17_B03.tif,SEN12FLOOD/0247/S2_2019-03-17_B04.tif,SEN12FLOOD/0247/S2_2019-03-17_B08.tif,SEN12FLOOD/0247/S2_2019-03-17_B11.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,3,3
0247,S2_2019-03-19,2019-03-19,0,0.07452678680419922,0.07776260375976562,proxy_outputs/masks_temporal/0247__S2_2019-03-19.npy,SEN12FLOOD/0247/S2_2019-03-19_B02.tif,SEN12FLOOD/0247/S2_2019-03-19_B03.tif,SEN12FLOOD/0247/S2_2019-03-19_B04.tif,SEN12FLOOD/0247/S2_2019-03-19_B08.tif,SEN12FLOOD/0247/S2_2019-03-19_B11.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,1,1
0247,S2_2019-03-22,2019-03-22,0,0.08181896209716796,0.08991622924804688,proxy_outputs/masks_temporal/0247__S2_2019-03-22.npy,SEN12FLOOD/0247/S2_2019-03-22_B02.tif,SEN12FLOOD/0247/S2_2019-03-22_B03.tif,SEN12FLOOD/0247/S2_2019-03-22_B04.tif,SEN12FLOOD/0247/S2_2019-03-22_B08.tif,SEN12FLOOD/0247/S2_2019-03-22_B11.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif,SEN12FLOOD/0247/S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif,2,2
